project,access,cc,is_constructor,method_fen,class_name_guess,method_name,params_types,file,line_number
math3.6.1,private,139,False,"org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.bobyqb(double[],double[])",BOBYQAOptimizer,bobyqb,"double[],double[]",org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,382
math3.6.1,private,139,False,"org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.bobyqb(double[],double[])",BOBYQAOptimizer,bobyqb,"double[],double[]",org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,387
math3.6.1,public,85,True,org.apache.commons.math3.linear.SingularValueDecomposition.SingularValueDecomposition(RealMatrix),SingularValueDecomposition,SingularValueDecomposition,RealMatrix,org/apache/commons/math3/linear/SingularValueDecomposition.java,87
math3.6.1,private,83,False,"org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.trsbox(double,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector)",BOBYQAOptimizer,trsbox,"double,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector",org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1810
math3.6.1,private,83,False,"org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.trsbox(double,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector)",BOBYQAOptimizer,trsbox,"double,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector,ArrayRealVector",org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1815
math3.6.1,public,73,False,"org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator.integrate(ExpandableStatefulODE,double)",GraggBulirschStoerIntegrator,integrate,"ExpandableStatefulODE,double",org/apache/commons/math3/ode/nonstiff/GraggBulirschStoerIntegrator.java,548
math3.6.1,public,72,False,"org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.getAngles(RotationOrder,RotationConvention)",FieldRotation,getAngles,"RotationOrder,RotationConvention",org/apache/commons/math3/geometry/euclidean/threed/FieldRotation.java,618
math3.6.1,public,72,False,"org.apache.commons.math3.geometry.euclidean.threed.Rotation.getAngles(RotationOrder,RotationConvention)",Rotation,getAngles,"RotationOrder,RotationConvention",org/apache/commons/math3/geometry/euclidean/threed/Rotation.java,625
math3.6.1,public,66,False,"org.apache.commons.math3.special.BesselJ.rjBesl(double,double,int)",BesselJ,rjBesl,"double,double,int",org/apache/commons/math3/special/BesselJ.java,245
math3.6.1,private,53,False,"org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.altmov(int,double)",BOBYQAOptimizer,altmov,"int,double",org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1266
math3.6.1,private,53,False,"org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.altmov(int,double)",BOBYQAOptimizer,altmov,"int,double",org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1271
math3.6.1,private,46,False,org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D.createLinks(),NeuronSquareMesh2D,createLinks,,org/apache/commons/math3/ml/neuralnet/twod/NeuronSquareMesh2D.java,424
math3.6.1,public,43,False,org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.optimize(LeastSquaresProblem),LevenbergMarquardtOptimizer,optimize,LeastSquaresProblem,org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizer.java,296
math3.6.1,protected,43,False,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.doOptimize(),LevenbergMarquardtOptimizer,doOptimize,,org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java,290
math3.6.1,protected,43,False,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.doOptimize(),LevenbergMarquardtOptimizer,doOptimize,,org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java,279
math3.6.1,public,40,False,"org.apache.commons.math3.dfp.DfpMath.pow(Dfp,Dfp)",DfpMath,pow,"Dfp,Dfp",org/apache/commons/math3/dfp/DfpMath.java,504
math3.6.1,protected,39,True,"org.apache.commons.math3.dfp.Dfp.Dfp(DfpField,String)",Dfp,Dfp,"DfpField,String",org/apache/commons/math3/dfp/Dfp.java,335
math3.6.1,public,39,False,org.apache.commons.math3.dfp.Dfp.divide(Dfp),Dfp,divide,Dfp,org/apache/commons/math3/dfp/Dfp.java,1684
math3.6.1,private,39,False,"org.apache.commons.math3.util.FastMath.reducePayneHanek(double,double)",FastMath,reducePayneHanek,"double,double",org/apache/commons/math3/util/FastMath.java,2103
math3.6.1,protected,38,False,org.apache.commons.math3.dfp.DfpDec.round(int),DfpDec,round,int,org/apache/commons/math3/dfp/DfpDec.java,164
math3.6.1,protected,37,False,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.doOptimize(),CMAESOptimizer,doOptimize,,org/apache/commons/math3/optim/nonlinear/scalar/noderiv/CMAESOptimizer.java,370
math3.6.1,protected,36,False,org.apache.commons.math3.optimization.direct.CMAESOptimizer.doOptimize(),CMAESOptimizer,doOptimize,,org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,497
math3.6.1,private,35,False,org.apache.commons.math3.linear.EigenDecomposition.findEigenVectors(double[][]),EigenDecomposition,findEigenVectors,double[][],org/apache/commons/math3/linear/EigenDecomposition.java,592
math3.6.1,public,34,False,"org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolver.solve(int,RealFieldUnivariateFunction<T>,T,T,T,AllowedSolution)",FieldBracketingNthOrderBrentSolver,solve,"int,RealFieldUnivariateFunction<T>,T,T,T,AllowedSolution",org/apache/commons/math3/analysis/solvers/FieldBracketingNthOrderBrentSolver.java,188
math3.6.1,public,33,True,"org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction.TricubicInterpolatingFunction(double[],double[],double[],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][])",TricubicInterpolatingFunction,TricubicInterpolatingFunction,"double[],double[],double[],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][]",org/apache/commons/math3/analysis/interpolation/TricubicInterpolatingFunction.java,136
math3.6.1,public,33,True,"org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction.TricubicSplineInterpolatingFunction(double[],double[],double[],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][])",TricubicSplineInterpolatingFunction,TricubicSplineInterpolatingFunction,"double[],double[],double[],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][],double[][][]",org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolatingFunction.java,138
math3.6.1,public,33,False,"org.apache.commons.math3.util.FastMath.atan2(double,double)",FastMath,atan2,"double,double",org/apache/commons/math3/util/FastMath.java,2681
math3.6.1,protected,32,False,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.doSolve(),BracketingNthOrderBrentSolver,doSolve,,org/apache/commons/math3/analysis/solvers/BracketingNthOrderBrentSolver.java,143
math3.6.1,public,32,False,org.apache.commons.math3.dfp.Dfp.add(Dfp),Dfp,add,Dfp,org/apache/commons/math3/dfp/Dfp.java,1258
math3.6.1,private,31,False,"org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.prelim(double[],double[])",BOBYQAOptimizer,prelim,"double[],double[]",org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1590
math3.6.1,private,31,False,"org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.prelim(double[],double[])",BOBYQAOptimizer,prelim,"double[],double[]",org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1595
math3.6.1,protected,30,False,org.apache.commons.math3.analysis.solvers.BaseSecantSolver.doSolve(),BaseSecantSolver,doSolve,,org/apache/commons/math3/analysis/solvers/BaseSecantSolver.java,134
math3.6.1,private,30,False,org.apache.commons.math3.linear.EigenDecomposition.findEigenVectorsFromSchur(SchurTransformer),EigenDecomposition,findEigenVectorsFromSchur,SchurTransformer,org/apache/commons/math3/linear/EigenDecomposition.java,794
math3.6.1,protected,30,False,org.apache.commons.math3.optim.univariate.BrentOptimizer.doOptimize(),BrentOptimizer,doOptimize,,org/apache/commons/math3/optim/univariate/BrentOptimizer.java,114
math3.6.1,protected,30,False,org.apache.commons.math3.optimization.univariate.BrentOptimizer.doOptimize(),BrentOptimizer,doOptimize,,org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,116
math3.6.1,public,29,False,org.apache.commons.math3.dfp.Dfp.multiply(Dfp),Dfp,multiply,Dfp,org/apache/commons/math3/dfp/Dfp.java,1503
math3.6.1,private,29,False,"org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.determineLMParameter(double[],double,double[],InternalData,int,double[],double[],double[],double[],double)",LevenbergMarquardtOptimizer,determineLMParameter,"double[],double,double[],InternalData,int,double[],double[],double[],double[],double",org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizer.java,620
math3.6.1,private,29,False,"org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.determineLMParameter(double[],double,double[],double[],double[],double[])",LevenbergMarquardtOptimizer,determineLMParameter,"double[],double,double[],double[],double[],double[]",org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java,562
math3.6.1,private,29,False,"org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.determineLMParameter(double[],double,double[],double[],double[],double[])",LevenbergMarquardtOptimizer,determineLMParameter,"double[],double,double[],double[],double[],double[]",org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java,554
math3.6.1,public,27,False,"org.apache.commons.math3.geometry.partitioning.InsideFinder.recurseSides(BSPTree<S>,SubHyperplane<S>)",InsideFinder,recurseSides,"BSPTree<S>,SubHyperplane<S>",org/apache/commons/math3/geometry/partitioning/InsideFinder.java,60
math3.6.1,public,26,False,"org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator.interpolate(double[],double[],double[],double[][][])",TricubicSplineInterpolator,interpolate,"double[],double[],double[],double[][][]",org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolator.java,37
math3.6.1,protected,24,False,"org.apache.commons.math3.ode.events.FilterType.selectTransformer(Transformer,double,boolean)",FilterType,selectTransformer,"Transformer,double,boolean",org/apache/commons/math3/ode/events/FilterType.java,90
math3.6.1,protected,24,False,"org.apache.commons.math3.ode.events.FilterType.selectTransformer(Transformer,double,boolean)",FilterType,selectTransformer,"Transformer,double,boolean",org/apache/commons/math3/ode/events/FilterType.java,268
math3.6.1,public,24,False,"org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator.integrate(ExpandableStatefulODE,double)",EmbeddedRungeKuttaIntegrator,integrate,"ExpandableStatefulODE,double",org/apache/commons/math3/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java,192
math3.6.1,public,23,False,"org.apache.commons.math3.util.FastMath.pow(double,double)",FastMath,pow,"double,double",org/apache/commons/math3/util/FastMath.java,1474
math3.6.1,private,22,False,"org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.insertEdges(double,BSPTree<Euclidean2D>,List<Edge>)",PolygonsSet,insertEdges,"double,BSPTree<Euclidean2D>,List<Edge>",org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,321
math3.6.1,public,22,False,org.apache.commons.math3.ode.events.EventState.evaluateStep(StepInterpolator),EventState,evaluateStep,StepInterpolator,org/apache/commons/math3/ode/events/EventState.java,224
math3.6.1,public,22,False,"org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaFieldIntegrator.integrate(FieldExpandableODE<T>,FieldODEState<T>,T)",EmbeddedRungeKuttaFieldIntegrator,integrate,"FieldExpandableODE<T>,FieldODEState<T>,T",org/apache/commons/math3/ode/nonstiff/EmbeddedRungeKuttaFieldIntegrator.java,216
math3.6.1,protected,21,False,org.apache.commons.math3.dfp.Dfp.round(int),Dfp,round,int,org/apache/commons/math3/dfp/Dfp.java,1424
math3.6.1,public,21,False,org.apache.commons.math3.stat.regression.MillerUpdatingRegression.regress(int[]),MillerUpdatingRegression,regress,int[],org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,1004
math3.6.1,private,21,False,"org.apache.commons.math3.util.FastMath.log(double,double[])",FastMath,log,"double,double[]",org/apache/commons/math3/util/FastMath.java,1165
math3.6.1,public,21,False,"org.apache.commons.math3.util.FastMath.scalb(double,int)",FastMath,scalb,"double,int",org/apache/commons/math3/util/FastMath.java,3158
math3.6.1,public,21,False,"org.apache.commons.math3.util.FastMath.scalb(float,int)",FastMath,scalb,"float,int",org/apache/commons/math3/util/FastMath.java,3242
math3.6.1,private,20,False,"org.apache.commons.math3.dfp.Dfp.compare(Dfp,Dfp)",Dfp,compare,"Dfp,Dfp",org/apache/commons/math3/dfp/Dfp.java,946
math3.6.1,public,19,False,org.apache.commons.math3.distribution.AbstractRealDistribution.inverseCumulativeProbability(double),AbstractRealDistribution,inverseCumulativeProbability,double,org/apache/commons/math3/distribution/AbstractRealDistribution.java,127
math3.6.1,public,19,False,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.getVertices(),PolygonsSet,getVertices,,org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,685
math3.6.1,protected,19,False,"org.apache.commons.math3.ode.AbstractIntegrator.acceptStep(AbstractStepInterpolator,double[],double[],double)",AbstractIntegrator,acceptStep,"AbstractStepInterpolator,double[],double[],double",org/apache/commons/math3/ode/AbstractIntegrator.java,323
math3.6.1,private,19,False,"org.apache.commons.math3.optimization.linear.SimplexSolver.getPivotRow(SimplexTableau,int)",SimplexSolver,getPivotRow,"SimplexTableau,int",org/apache/commons/math3/optimization/linear/SimplexSolver.java,92
math3.6.1,public,19,False,"org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest.pelzGood(double,int)",KolmogorovSmirnovTest,pelzGood,"double,int",org/apache/commons/math3/stat/inference/KolmogorovSmirnovTest.java,603
math3.6.1,public,19,False,org.apache.commons.math3.stat.regression.SimpleRegression.regress(int[]),SimpleRegression,regress,int[],org/apache/commons/math3/stat/regression/SimpleRegression.java,816
math3.6.1,public,18,True,"org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.BicubicSplineInterpolatingFunction(double[],double[],double[][],double[][],double[][],double[][],boolean)",BicubicSplineInterpolatingFunction,BicubicSplineInterpolatingFunction,"double[],double[],double[][],double[][],double[][],double[][],boolean",org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunction.java,135
math3.6.1,public,18,False,org.apache.commons.math3.dfp.Dfp.toDouble(),Dfp,toDouble,,org/apache/commons/math3/dfp/Dfp.java,2414
math3.6.1,public,18,False,"org.apache.commons.math3.linear.RealMatrixFormat.parse(String,ParsePosition)",RealMatrixFormat,parse,"String,ParsePosition",org/apache/commons/math3/linear/RealMatrixFormat.java,301
math3.6.1,protected,18,False,"org.apache.commons.math3.ode.AbstractFieldIntegrator.acceptStep(AbstractFieldStepInterpolator<T>,T)",AbstractFieldIntegrator,acceptStep,"AbstractFieldStepInterpolator<T>,T",org/apache/commons/math3/ode/AbstractFieldIntegrator.java,280
math3.6.1,protected,18,False,org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer.doOptimize(),BaseMultiStartMultivariateOptimizer,doOptimize,,org/apache/commons/math3/optim/BaseMultiStartMultivariateOptimizer.java,139
math3.6.1,public,18,False,"org.apache.commons.math3.special.Beta.logBeta(double,double)",Beta,logBeta,"double,double",org/apache/commons/math3/special/Beta.java,421
math3.6.1,private,18,False,"org.apache.commons.math3.util.Precision.roundUnscaled(double,double,int)",Precision,roundUnscaled,"double,double,int",org/apache/commons/math3/util/Precision.java,505
math3.6.1,public,17,False,"org.apache.commons.math3.analysis.interpolation.LoessInterpolator.smooth(double[],double[],double[])",LoessInterpolator,smooth,"double[],double[],double[]",org/apache/commons/math3/analysis/interpolation/LoessInterpolator.java,213
math3.6.1,public,17,False,"org.apache.commons.math3.analysis.interpolation.TricubicInterpolator.interpolate(double[],double[],double[],double[][][])",TricubicInterpolator,interpolate,"double[],double[],double[],double[][][]",org/apache/commons/math3/analysis/interpolation/TricubicInterpolator.java,35
math3.6.1,private,17,False,"org.apache.commons.math3.analysis.solvers.BrentSolver.brent(double,double,double,double)",BrentSolver,brent,"double,double,double,double",org/apache/commons/math3/analysis/solvers/BrentSolver.java,151
math3.6.1,public,17,False,org.apache.commons.math3.dfp.Dfp.sqrt(),Dfp,sqrt,,org/apache/commons/math3/dfp/Dfp.java,1968
math3.6.1,protected,17,False,org.apache.commons.math3.dfp.Dfp.trunc(DfpField.RoundingMode),Dfp,trunc,DfpField.RoundingMode,org/apache/commons/math3/dfp/Dfp.java,1050
math3.6.1,private,17,False,org.apache.commons.math3.distribution.PoissonDistribution.nextPoisson(double),PoissonDistribution,nextPoisson,double,org/apache/commons/math3/distribution/PoissonDistribution.java,310
math3.6.1,public,17,False,"org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization.fit(MixtureMultivariateNormalDistribution,int,double)",MultivariateNormalMixtureExpectationMaximization,fit,"MixtureMultivariateNormalDistribution,int,double",org/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization.java,132
math3.6.1,private,17,False,"org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.determineLMDirection(double[],double[],double[],InternalData,int,double[],double[])",LevenbergMarquardtOptimizer,determineLMDirection,"double[],double[],double[],InternalData,int,double[],double[]",org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizer.java,802
math3.6.1,private,17,False,"org.apache.commons.math3.linear.SchurTransformer.performDoubleQRStep(int,int,int,ShiftInfo,double[])",SchurTransformer,performDoubleQRStep,"int,int,int,ShiftInfo,double[]",org/apache/commons/math3/linear/SchurTransformer.java,351
math3.6.1,private,17,False,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.chooseInitialCenters(Collection<T>),KMeansPlusPlusClusterer,chooseInitialCenters,Collection<T>,org/apache/commons/math3/ml/clustering/KMeansPlusPlusClusterer.java,287
math3.6.1,protected,17,False,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer.doOptimize(),NonLinearConjugateGradientOptimizer,doOptimize,,org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java,249
math3.6.1,public,17,False,"org.apache.commons.math3.optim.nonlinear.scalar.noderiv.NelderMeadSimplex.iterate(MultivariateFunction,Comparator<PointValuePair>)",NelderMeadSimplex,iterate,"MultivariateFunction,Comparator<PointValuePair>",org/apache/commons/math3/optim/nonlinear/scalar/noderiv/NelderMeadSimplex.java,185
math3.6.1,private,17,False,"org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.determineLMDirection(double[],double[],double[],double[])",LevenbergMarquardtOptimizer,determineLMDirection,"double[],double[],double[],double[]",org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java,731
math3.6.1,public,17,False,"org.apache.commons.math3.optimization.direct.NelderMeadSimplex.iterate(MultivariateFunction,Comparator<PointValuePair>)",NelderMeadSimplex,iterate,"MultivariateFunction,Comparator<PointValuePair>",org/apache/commons/math3/optimization/direct/NelderMeadSimplex.java,188
math3.6.1,private,17,False,"org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.determineLMDirection(double[],double[],double[],double[])",LevenbergMarquardtOptimizer,determineLMDirection,"double[],double[],double[],double[]",org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java,724
math3.6.1,private,17,False,"org.apache.commons.math3.stat.clustering.KMeansPlusPlusClusterer.chooseInitialCenters(Collection<T>,int,Random)",KMeansPlusPlusClusterer,chooseInitialCenters,"Collection<T>,int,Random",org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java,256
math3.6.1,private,17,False,"org.apache.commons.math3.stat.regression.MillerUpdatingRegression.vmove(int,int)",MillerUpdatingRegression,vmove,"int,int",org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,686
math3.6.1,public,16,False,"org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator.interpolate(double[],double[],double[][])",BicubicSplineInterpolator,interpolate,"double[],double[],double[][]",org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolator.java,65
math3.6.1,public,16,False,org.apache.commons.math3.ode.events.FieldEventState.evaluateStep(FieldStepInterpolator<T>),FieldEventState,evaluateStep,FieldStepInterpolator<T>,org/apache/commons/math3/ode/events/FieldEventState.java,191
math3.6.1,public,16,False,"org.apache.commons.math3.optim.univariate.BracketFinder.search(UnivariateFunction,GoalType,double,double)",BracketFinder,search,"UnivariateFunction,GoalType,double,double",org/apache/commons/math3/optim/univariate/BracketFinder.java,112
math3.6.1,protected,16,False,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer.doOptimize(),NonLinearConjugateGradientOptimizer,doOptimize,,org/apache/commons/math3/optimization/general/NonLinearConjugateGradientOptimizer.java,149
math3.6.1,public,16,False,"org.apache.commons.math3.optimization.univariate.BracketFinder.search(UnivariateFunction,GoalType,double,double)",BracketFinder,search,"UnivariateFunction,GoalType,double,double",org/apache/commons/math3/optimization/univariate/BracketFinder.java,114
math3.6.1,public,16,False,"org.apache.commons.math3.stat.correlation.KendallsCorrelation.correlation(double[],double[])",KendallsCorrelation,correlation,"double[],double[]",org/apache/commons/math3/stat/correlation/KendallsCorrelation.java,154
math3.6.1,public,16,False,"org.apache.commons.math3.util.ArithmeticUtils.gcd(long,long)",ArithmeticUtils,gcd,"long,long",org/apache/commons/math3/util/ArithmeticUtils.java,394
math3.6.1,private,15,False,"org.apache.commons.math3.analysis.differentiation.DSCompiler.compileCompositionIndirection(int,int,DSCompiler,DSCompiler,int[][],int[][])",DSCompiler,compileCompositionIndirection,"int,int,DSCompiler,DSCompiler,int[][],int[][]",org/apache/commons/math3/analysis/differentiation/DSCompiler.java,408
math3.6.1,public,15,True,"org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunction.BicubicInterpolatingFunction(double[],double[],double[][],double[][],double[][],double[][])",BicubicInterpolatingFunction,BicubicInterpolatingFunction,"double[],double[],double[][],double[][],double[][],double[][]",org/apache/commons/math3/analysis/interpolation/BicubicInterpolatingFunction.java,84
math3.6.1,public,15,True,"org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction.PiecewiseBicubicSplineInterpolatingFunction(double[],double[],double[][])",PiecewiseBicubicSplineInterpolatingFunction,PiecewiseBicubicSplineInterpolatingFunction,"double[],double[],double[][]",org/apache/commons/math3/analysis/interpolation/PiecewiseBicubicSplineInterpolatingFunction.java,64
math3.6.1,public,15,False,"org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator.interpolate(double[],double[],double[][])",SmoothingPolynomialBicubicSplineInterpolator,interpolate,"double[],double[],double[][]",org/apache/commons/math3/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolator.java,97
math3.6.1,private,15,False,"org.apache.commons.math3.analysis.solvers.MullerSolver.solve(double,double,double,double)",MullerSolver,solve,"double,double,double,double",org/apache/commons/math3/analysis/solvers/MullerSolver.java,129
math3.6.1,public,15,False,org.apache.commons.math3.dfp.DfpDec.nextAfter(Dfp),DfpDec,nextAfter,Dfp,org/apache/commons/math3/dfp/DfpDec.java,292
math3.6.1,public,15,False,org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.compareTo(OrderedTuple),OrderedTuple,compareTo,OrderedTuple,org/apache/commons/math3/geometry/partitioning/utilities/OrderedTuple.java,249
math3.6.1,private,15,False,org.apache.commons.math3.linear.BiDiagonalTransformer.transformToLowerBiDiagonal(),BiDiagonalTransformer,transformToLowerBiDiagonal,,org/apache/commons/math3/linear/BiDiagonalTransformer.java,320
math3.6.1,private,15,False,org.apache.commons.math3.linear.BiDiagonalTransformer.transformToUpperBiDiagonal(),BiDiagonalTransformer,transformToUpperBiDiagonal,,org/apache/commons/math3/linear/BiDiagonalTransformer.java,256
math3.6.1,private,15,False,"org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D.getLocation(int,int,HorizontalDirection,VerticalDirection)",NeuronSquareMesh2D,getLocation,"int,int,HorizontalDirection,VerticalDirection",org/apache/commons/math3/ml/neuralnet/twod/NeuronSquareMesh2D.java,359
math3.6.1,public,15,False,"org.apache.commons.math3.ode.nonstiff.RungeKuttaIntegrator.integrate(ExpandableStatefulODE,double)",RungeKuttaIntegrator,integrate,"ExpandableStatefulODE,double",org/apache/commons/math3/ode/nonstiff/RungeKuttaIntegrator.java,95
math3.6.1,public,15,False,"org.apache.commons.math3.stat.inference.BinomialTest.binomialTest(int,int,double,AlternativeHypothesis)",BinomialTest,binomialTest,"int,int,double,AlternativeHypothesis",org/apache/commons/math3/stat/inference/BinomialTest.java,102
math3.6.1,public,15,False,"org.apache.commons.math3.util.CombinatoricsUtils.stirlingS2(int,int)",CombinatoricsUtils,stirlingS2,"int,int",org/apache/commons/math3/util/CombinatoricsUtils.java,351
math3.6.1,public,14,False,"org.apache.commons.math3.analysis.differentiation.DSCompiler.getCompiler(int,int)",DSCompiler,getCompiler,"int,int",org/apache/commons/math3/analysis/differentiation/DSCompiler.java,188
math3.6.1,public,14,False,"org.apache.commons.math3.dfp.Dfp.dotrap(int,String,Dfp,Dfp)",Dfp,dotrap,"int,String,Dfp,Dfp",org/apache/commons/math3/dfp/Dfp.java,2244
math3.6.1,public,14,False,org.apache.commons.math3.distribution.AbstractIntegerDistribution.inverseCumulativeProbability(double),AbstractIntegerDistribution,inverseCumulativeProbability,double,org/apache/commons/math3/distribution/AbstractIntegerDistribution.java,99
math3.6.1,private,14,False,org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.createH(double),KolmogorovSmirnovDistribution,createH,double,org/apache/commons/math3/distribution/KolmogorovSmirnovDistribution.java,268
math3.6.1,private,14,False,"org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.qrDecomposition(RealMatrix,int)",LevenbergMarquardtOptimizer,qrDecomposition,"RealMatrix,int",org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizer.java,936
math3.6.1,private,14,True,"org.apache.commons.math3.fraction.BigFraction.BigFraction(double,double,int,int)",BigFraction,BigFraction,"double,double,int,int",org/apache/commons/math3/fraction/BigFraction.java,268
math3.6.1,private,14,True,"org.apache.commons.math3.fraction.Fraction.Fraction(double,double,int,int)",Fraction,Fraction,"double,double,int,int",org/apache/commons/math3/fraction/Fraction.java,177
math3.6.1,private,14,False,"org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor$BoundaryProjector.addContribution(SubHyperplane<Euclidean3D>,boolean)",OutlineExtractor$BoundaryProjector,addContribution,"SubHyperplane<Euclidean3D>,boolean",org/apache/commons/math3/geometry/euclidean/threed/OutlineExtractor.java,164
math3.6.1,public,14,False,org.apache.commons.math3.geometry.euclidean.twod.hull.AklToussaintHeuristic.reducePoints(Collection<Vector2D>),AklToussaintHeuristic,reducePoints,Collection<Vector2D>,org/apache/commons/math3/geometry/euclidean/twod/hull/AklToussaintHeuristic.java,53
math3.6.1,public,14,False,org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSet.getEnclosingCap(),SphericalPolygonsSet,getEnclosingCap,,org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java,467
